G0400270,Arizona,AZ,Yuma County
G0400110,Arizona,AZ,Greenlee County
G0400050,Arizona,AZ,Coconino County
G0400230,Arizona,AZ,Santa Cruz County
G0400030,Arizona,AZ,Cochise County
G0400090,Arizona,AZ,Graham County
G0400130,Arizona,AZ,Maricopa County
G0400010,Arizona,AZ,Apache County
G0400150,Arizona,AZ,Mohave County
G2101250,Kentucky,KY,Laurel County
G2102170,Kentucky,KY,Taylor County
G2100350,Kentucky,KY,Calloway County
G2100710,Kentucky,KY,Floyd County
G2101210,Kentucky,KY,Knox County
G2101070,Kentucky,KY,Hopkins County
G2100050,Kentucky,KY,Anderson County
G2100970,Kentucky,KY,Harrison County
G2101030,Kentucky,KY,Henry County
G2102330,Kentucky,KY,Webster County
G2101010,Kentucky,KY,Henderson County
G2101110,Kentucky,KY,Jefferson County
G2100730,Kentucky,KY,Franklin County
G2102370,Kentucky,KY,Wolfe County
G2100750,Kentucky,KY,Fulton County
G2101810,Kentucky,KY,Nicholas County
G2100170,Kentucky,KY,Bourbon County
G2100030,Kentucky,KY,Allen County
G2101770,Kentucky,KY,Muhlenberg County
G2101350,Kentucky,KY,Lewis County
G2101090,Kentucky,KY,Jackson County
G2100670,Kentucky,KY,Fayette County
G2101390,Kentucky,KY,Livingston County
G2101690,Kentucky,KY,Metcalfe County
G2102050,Kentucky,KY,Rowan County
G2101850,Kentucky,KY,Oldham County
G2101230,Kentucky,KY,Larue County
G2101050,Kentucky,KY,Hickman County
G2101610,Kentucky,KY,Mason County
G2100430,Kentucky,KY,Carter County
G2101710,Kentucky,KY,Monroe County
G2101270,Kentucky,KY,Lawrence County
G2101530,Kentucky,KY,Magoffin County
G2101790,Kentucky,KY,Nelson County
G2102250,Kentucky,KY,Union County
G2100510,Kentucky,KY,Clay County
G2101830,Kentucky,KY,Ohio County
G2100930,Kentucky,KY,Hardin County
G2100110,Kentucky,KY,Bath County
G2100950,Kentucky,KY,Harlan County
G2101910,Kentucky,KY,Pendleton County
G2101510,Kentucky,KY,Madison County
G2101450,Kentucky,KY,McCracken County
G2100790,Kentucky,KY,Garrard County
G2100290,Kentucky,KY,Bullitt County
G2101930,Kentucky,KY,Perry County
G2102270,Kentucky,KY,Warren County
G2100190,Kentucky,KY,Boyd County
G2102310,Kentucky,KY,Wayne County
G2100490,Kentucky,KY,Clark County
G2100770,Kentucky,KY,Gallatin County
G2100630,Kentucky,KY,Elliott County
G2100870,Kentucky,KY,Green County
G2100070,Kentucky,KY,Ballard County
G2101730,Kentucky,KY,Montgomery County
G2101330,Kentucky,KY,Letcher County
G2101370,Kentucky,KY,Lincoln County
G2100130,Kentucky,KY,Bell County
G2101170,Kentucky,KY,Kenton County
G2101290,Kentucky,KY,Lee County
G2101870,Kentucky,KY,Owen County
G2101150,Kentucky,KY,Johnson County
G2102290,Kentucky,KY,Washington County
G2101990,Kentucky,KY,Pulaski County
G2101570,Kentucky,KY,Marshall County
G2102190,Kentucky,KY,Todd County
G2100390,Kentucky,KY,Carlisle County
G2100910,Kentucky,KY,Hancock County
G2100650,Kentucky,KY,Estill County
G2100850,Kentucky,KY,Grayson County
G2100610,Kentucky,KY,Edmonson County
G2102150,Kentucky,KY,Spencer County
G2100890,Kentucky,KY,Greenup County
G2101430,Kentucky,KY,Lyon County
G2100570,Kentucky,KY,Cumberland County
G2102230,Kentucky,KY,Trimble County
G2101670,Kentucky,KY,Mercer County
G2100690,Kentucky,KY,Fleming County
G2100150,Kentucky,KY,Boone County
G2100530,Kentucky,KY,Clinton County
G2101410,Kentucky,KY,Logan County
G2100830,Kentucky,KY,Graves County
G2102350,Kentucky,KY,Whitley County
G2102390,Kentucky,KY,Woodford County
G2100370,Kentucky,KY,Campbell County
G2101970,Kentucky,KY,Powell County
G2101950,Kentucky,KY,Pike County
G2100550,Kentucky,KY,Crittenden County
G2101190,Kentucky,KY,Knott County
G2101650,Kentucky,KY,Menifee County
G2102010,Kentucky,KY,Robertson County
G2100010,Kentucky,KY,Adair County
G2100310,Kentucky,KY,Butler County
G2102110,Kentucky,KY,Shelby County
G2100450,Kentucky,KY,Casey County
G2100250,Kentucky,KY,Breathitt County
G2101310,Kentucky,KY,Leslie County
G2100470,Kentucky,KY,Christian County
G2100090,Kentucky,KY,Barren County
G2101630,Kentucky,KY,Meade County
G2102070,Kentucky,KY,Russell County
G2102030,Kentucky,KY,Rockcastle County
G2102210,Kentucky,KY,Trigg County
G2100210,Kentucky,KY,Boyle County
G2100270,Kentucky,KY,Breckinridge County
G2101890,Kentucky,KY,Owsley County
G2100990,Kentucky,KY,Hart County
G2101130,Kentucky,KY,Jessamine County
G2100410,Kentucky,KY,Carroll County
G2102130,Kentucky,KY,Simpson County
G2101550,Kentucky,KY,Marion County
G2102090,Kentucky,KY,Scott County
G2100810,Kentucky,KY,Grant County
G2101470,Kentucky,KY,McCreary County
G2101490,Kentucky,KY,McLean County
G2101750,Kentucky,KY,Morgan County
G2100230,Kentucky,KY,Bracken County
G2101590,Kentucky,KY,Martin County
G2100590,Kentucky,KY,Daviess County
G2100330,Kentucky,KY,Caldwell County
G1600070,Idaho,ID,Bear Lake County
G1600570,Idaho,ID,Latah County
G1600270,Idaho,ID,Canyon County
G1600430,Idaho,ID,Fremont County
G1600330,Idaho,ID,Clark County
G1600830,Idaho,ID,Twin Falls County
G1600250,Idaho,ID,Camas County
G1600870,Idaho,ID,Washington County
G1600290,Idaho,ID,Caribou County
G1600590,Idaho,ID,Lemhi County
G1600770,Idaho,ID,Power County
G1600610,Idaho,ID,Lewis County
G1600490,Idaho,ID,Idaho County
G1600190,Idaho,ID,Bonneville County
G1600450,Idaho,ID,Gem County
G1600170,Idaho,ID,Bonner County
G1600670,Idaho,ID,Minidoka County
G1600150,Idaho,ID,Boise County
G1600210,Idaho,ID,Boundary County
G1600370,Idaho,ID,Custer County
G1600470,Idaho,ID,Gooding County
G1600690,Idaho,ID,Nez Perce County
G1600510,Idaho,ID,Jefferson County
G1600530,Idaho,ID,Jerome County
G1600030,Idaho,ID,Adams County
G1600650,Idaho,ID,Madison County
G1600350,Idaho,ID,Clearwater County
G1600710,Idaho,ID,Oneida County
G1600550,Idaho,ID,Kootenai County
G1600630,Idaho,ID,Lincoln County
G1600010,Idaho,ID,Ada County
G1600310,Idaho,ID,Cassia County
G1600130,Idaho,ID,Blaine County
G1600090,Idaho,ID,Benewah County
G1600050,Idaho,ID,Bannock County
G1600790,Idaho,ID,Shoshone County
G1600750,Idaho,ID,Payette County
G1600230,Idaho,ID,Butte County
G1600850,Idaho,ID,Valley County
G1600810,Idaho,ID,Teton County
G1600390,Idaho,ID,Elmore County
G1600730,Idaho,ID,Owyhee County
G1600410,Idaho,ID,Franklin County
G1600110,Idaho,ID,Bingham County
G3600530,New_York,NY,Madison County
G3600610,New_York,NY,New York County
G3600190,New_York,NY,Clinton County
G3600850,New_York,NY,Richmond County
G3600090,New_York,NY,Cattaraugus County
G3600830,New_York,NY,Rensselaer County
G3600630,New_York,NY,Niagara County
G3600070,New_York,NY,Broome County
G3600550,New_York,NY,Monroe County
G3600430,New_York,NY,Herkimer County
G3600150,New_York,NY,Chemung County
G3600750,New_York,NY,Oswego County
G3601130,New_York,NY,Warren County
G3600130,New_York,NY,Chautauqua County
G3601110,New_York,NY,Ulster County
G3600350,New_York,NY,Fulton County
G3600330,New_York,NY,Franklin County
G3600990,New_York,NY,Seneca County
G3600930,New_York,NY,Schenectady County
G3600670,New_York,NY,Onondaga County
G3600010,New_York,NY,Albany County
G3601090,New_York,NY,Tompkins County
G3600030,New_York,NY,Allegany County
G3601070,New_York,NY,Tioga County
G3600390,New_York,NY,Greene County
G3600810,New_York,NY,Queens County
G3600210,New_York,NY,Columbia County
G3600690,New_York,NY,Ontario County
G3600890,New_York,NY,St. Lawrence County
G3600470,New_York,NY,Kings County
G3600270,New_York,NY,Dutchess County
G3600250,New_York,NY,Delaware County
G3600870,New_York,NY,Rockland County
G3600510,New_York,NY,Livingston County
G3600590,New_York,NY,Nassau County
G3601170,New_York,NY,Wayne County
G3600970,New_York,NY,Schuyler County
G3600310,New_York,NY,Essex County
G3600290,New_York,NY,Erie County
G3601050,New_York,NY,Sullivan County
G3600170,New_York,NY,Chenango County
G3601190,New_York,NY,Westchester County
G3600770,New_York,NY,Otsego County
G3601210,New_York,NY,Wyoming County
G3600730,New_York,NY,Orleans County
G3600450,New_York,NY,Jefferson County
G3600910,New_York,NY,Saratoga County
G3601030,New_York,NY,Suffolk County
G3600570,New_York,NY,Montgomery County
G3600410,New_York,NY,Hamilton County
G3600790,New_York,NY,Putnam County
G3600710,New_York,NY,Orange County
G3600230,New_York,NY,Cortland County
G3600110,New_York,NY,Cayuga County
G3600050,New_York,NY,Bronx County
G3601230,New_York,NY,Yates County
G3600950,New_York,NY,Schoharie County
G3600370,New_York,NY,Genesee County
G3601010,New_York,NY,Steuben County
G3600650,New_York,NY,Oneida County
G3601150,New_York,NY,Washington County
G3600490,New_York,NY,Lewis County
G3800190,North_Dakota,ND,Cavalier County
G3800290,North_Dakota,ND,Emmons County
G3800110,North_Dakota,ND,Bowman County
G3800370,North_Dakota,ND,Grant County
G3800270,North_Dakota,ND,Eddy County
G3800390,North_Dakota,ND,Griggs County
G3800870,North_Dakota,ND,Slope County
G3800830,North_Dakota,ND,Sheridan County
G3800550,North_Dakota,ND,McLean County
G3800710,North_Dakota,ND,Ramsey County
G3800250,North_Dakota,ND,Dunn County
G3800130,North_Dakota,ND,Burke County
G3800410,North_Dakota,ND,Hettinger County
G3801030,North_Dakota,ND,Wells County
G3800510,North_Dakota,ND,McIntosh County
G3800330,North_Dakota,ND,Golden Valley County
G3800530,North_Dakota,ND,McKenzie County
G3800030,North_Dakota,ND,Barnes County
G3800750,North_Dakota,ND,Renville County
G3800470,North_Dakota,ND,Logan County
G3800150,North_Dakota,ND,Burleigh County
G3800090,North_Dakota,ND,Bottineau County
G3800670,North_Dakota,ND,Pembina County
G3800790,North_Dakota,ND,Rolette County
G3800990,North_Dakota,ND,Walsh County
G3800910,North_Dakota,ND,Steele County
G3800970,North_Dakota,ND,Traill County
G3800070,North_Dakota,ND,Billings County
G3800770,North_Dakota,ND,Richland County
G3800850,North_Dakota,ND,Sioux County
G3801010,North_Dakota,ND,Ward County
G3800170,North_Dakota,ND,Cass County
G3800690,North_Dakota,ND,Pierce County
G3801050,North_Dakota,ND,Williams County
G3800350,North_Dakota,ND,Grand Forks County
G3800730,North_Dakota,ND,Ransom County
G3800010,North_Dakota,ND,Adams County
G3800210,North_Dakota,ND,Dickey County
G3800050,North_Dakota,ND,Benson County
G3800810,North_Dakota,ND,Sargent County
G3800590,North_Dakota,ND,Morton County
G3800310,North_Dakota,ND,Foster County
G3800930,North_Dakota,ND,Stutsman County
G3800230,North_Dakota,ND,Divide County
G3800650,North_Dakota,ND,Oliver County
G3800890,North_Dakota,ND,Stark County
G3800570,North_Dakota,ND,Mercer County
G3800630,North_Dakota,ND,Nelson County
G3800950,North_Dakota,ND,Towner County
G3800490,North_Dakota,ND,McHenry County
G3800450,North_Dakota,ND,LaMoure County
G3800430,North_Dakota,ND,Kidder County
G3800610,North_Dakota,ND,Mountrail County
G0200700,Alaska,AK,Dillingham Census Area
G0202400,Alaska,AK,Southeast Fairbanks Census Area
G0202300,Alaska,AK,Skagway Municipality
G0200160,Alaska,AK,Aleutians West Census Area
G0201880,Alaska,AK,Northwest Arctic Borough
G0201850,Alaska,AK,North Slope Borough
G0200130,Alaska,AK,Aleutians East Borough
G0201100,Alaska,AK,Juneau City and Borough
G0201800,Alaska,AK,Nome Census Area
G0200900,Alaska,AK,Fairbanks North Star Borough
G0201050,Alaska,AK,Hoonah-Angoon Census Area
G0202900,Alaska,AK,Yukon-Koyukuk Census Area
G0201950,Alaska,AK,Petersburg Census Area
G0201220,Alaska,AK,Kenai Peninsula Borough
G0202700,Alaska,AK,Wade Hampton Census Area
G0201640,Alaska,AK,Lake and Peninsula Borough
G0201500,Alaska,AK,Kodiak Island Borough
G0201700,Alaska,AK,Matanuska-Susitna Borough
G0201300,Alaska,AK,Ketchikan Gateway Borough
G0202820,Alaska,AK,Yakutat City and Borough
G0202200,Alaska,AK,Sitka City and Borough
G0201980,Alaska,AK,Prince of Wales-Hyder Census Area
G0202750,Alaska,AK,Wrangell City and Borough
G0202610,Alaska,AK,Valdez-Cordova Census Area
G0200600,Alaska,AK,Bristol Bay Borough
G0201000,Alaska,AK,Haines Borough
G0200200,Alaska,AK,Anchorage Municipality
G0200680,Alaska,AK,Denali Borough
G0200500,Alaska,AK,Bethel Census Area
G5105300,Virginia,VA,Buena Vista city
G5105100,Virginia,VA,Alexandria city
G5106000,Virginia,VA,Fairfax city
G5105400,Virginia,VA,Charlottesville city
G5101830,Virginia,VA,Sussex County
G5106830,Virginia,VA,Manassas city
G5107900,Virginia,VA,Staunton city
G5106100,Virginia,VA,Falls Church city
G5107500,Virginia,VA,Radford city
G5100010,Virginia,VA,Accomack County
G5107750,Virginia,VA,Salem city
G5106600,Virginia,VA,Harrisonburg city
G5101790,Virginia,VA,Stafford County
G5101850,Virginia,VA,Tazewell County
G5101710,Virginia,VA,Shenandoah County
G5101930,Virginia,VA,Westmoreland County
G5108100,Virginia,VA,Virginia Beach city
G5108200,Virginia,VA,Waynesboro city
G5106900,Virginia,VA,Martinsville city
G5100730,Virginia,VA,Gloucester County
G5101430,Virginia,VA,Pittsylvania County
G5101010,Virginia,VA,King William County
G5100050,Virginia,VA,Alleghany County
G5105950,Virginia,VA,Emporia city
G5100790,Virginia,VA,Greene County
G5100110,Virginia,VA,Appomattox County
G5101690,Virginia,VA,Scott County
G5106800,Virginia,VA,Lynchburg city
G5101170,Virginia,VA,Mecklenburg County
G5101950,Virginia,VA,Wise County
G5101810,Virginia,VA,Surry County
G5100530,Virginia,VA,Dinwiddie County
G5100030,Virginia,VA,Albemarle County
G5101070,Virginia,VA,Loudoun County
G5100670,Virginia,VA,Franklin County
G5100750,Virginia,VA,Goochland County
G5101610,Virginia,VA,Roanoke County
G5100830,Virginia,VA,Halifax County
G5106850,Virginia,VA,Manassas Park city
G5105700,Virginia,VA,Colonial Heights city
G5101490,Virginia,VA,Prince George County
G5101090,Virginia,VA,Louisa County
G5101330,Virginia,VA,Northumberland County
G5100570,Virginia,VA,Essex County
G5100350,Virginia,VA,Carroll County
G5100710,Virginia,VA,Giles County
G5101110,Virginia,VA,Lunenburg County
G5101270,Virginia,VA,New Kent County
G5101550,Virginia,VA,Pulaski County
G5101590,Virginia,VA,Richmond County
G5106200,Virginia,VA,Franklin city
G5105200,Virginia,VA,Bristol city
G5107200,Virginia,VA,Norton city
G5100430,Virginia,VA,Clarke County
G5101750,Virginia,VA,Southampton County
G5100690,Virginia,VA,Frederick County
G5100310,Virginia,VA,Campbell County
G5101670,Virginia,VA,Russell County
G5101390,Virginia,VA,Page County
G5101530,Virginia,VA,Prince William County
G5101410,Virginia,VA,Patrick County
G5100650,Virginia,VA,Fluvanna County
G5100410,Virginia,VA,Chesterfield County
G5100230,Virginia,VA,Botetourt County
G5106500,Virginia,VA,Hampton city
G5100590,Virginia,VA,Fairfax County
G5100270,Virginia,VA,Buchanan County
G5101470,Virginia,VA,Prince Edward County
G5100990,Virginia,VA,King George County
G5106300,Virginia,VA,Fredericksburg city
G5101250,Virginia,VA,Nelson County
G5100130,Virginia,VA,Arlington County
G5100470,Virginia,VA,Culpeper County
G5100250,Virginia,VA,Brunswick County
G5105800,Virginia,VA,Covington city
G5107100,Virginia,VA,Norfolk city
G5101730,Virginia,VA,Smyth County
G5107600,Virginia,VA,Richmond city
G5101450,Virginia,VA,Powhatan County
G5107000,Virginia,VA,Newport News city
G5100330,Virginia,VA,Caroline County
G5106780,Virginia,VA,Lexington city
G5101190,Virginia,VA,Middlesex County
G5107300,Virginia,VA,Petersburg city
G5101650,Virginia,VA,Rockingham County
G5107350,Virginia,VA,Poquoson city
G5100510,Virginia,VA,Dickenson County
G5100370,Virginia,VA,Charlotte County
G5101870,Virginia,VA,Warren County
G5100950,Virginia,VA,James City County
G5100450,Virginia,VA,Craig County
G5100190,Virginia,VA,Bedford County
G5105150,Virginia,VA,Bedford city
G5108400,Virginia,VA,Winchester city
G5101970,Virginia,VA,Wythe County
G5107700,Virginia,VA,Roanoke city
G5100630,Virginia,VA,Floyd County
G5100610,Virginia,VA,Fauquier County
G5100890,Virginia,VA,Henry County
G5100490,Virginia,VA,Cumberland County
G5101990,Virginia,VA,York County
G5101770,Virginia,VA,Spotsylvania County
G5100360,Virginia,VA,Charles City County
G5100810,Virginia,VA,Greensville County
G5100930,Virginia,VA,Isle of Wight County
G5107400,Virginia,VA,Portsmouth city
G5100970,Virginia,VA,King and Queen County
G5101030,Virginia,VA,Lancaster County
G5100150,Virginia,VA,Augusta County
G5101130,Virginia,VA,Madison County
G5106400,Virginia,VA,Galax city
G5100770,Virginia,VA,Grayson County
G5105900,Virginia,VA,Danville city
G5101050,Virginia,VA,Lee County
G5100070,Virginia,VA,Amelia County
G5100090,Virginia,VA,Amherst County
G5101630,Virginia,VA,Rockbridge County
G5100910,Virginia,VA,Highland County
G5106700,Virginia,VA,Hopewell city
G5105500,Virginia,VA,Chesapeake city
G5101350,Virginia,VA,Nottoway County
G5108300,Virginia,VA,Williamsburg city
G5101570,Virginia,VA,Rappahannock County
G5108000,Virginia,VA,Suffolk city
G5100170,Virginia,VA,Bath County
G5101370,Virginia,VA,Orange County
G5100290,Virginia,VA,Buckingham County
G5101310,Virginia,VA,Northampton County
G5100850,Virginia,VA,Hanover County
G5100210,Virginia,VA,Bland County
G5101910,Virginia,VA,Washington County
G5100870,Virginia,VA,Henrico County
G5101150,Virginia,VA,Mathews County
G5101210,Virginia,VA,Montgomery County
G3000730,Montana,MT,Pondera County
G3000690,Montana,MT,Petroleum County
G3000330,Montana,MT,Garfield County
G3000070,Montana,MT,Broadwater County
G3000150,Montana,MT,Chouteau County
G3000650,Montana,MT,Musselshell County
G3000110,Montana,MT,Carter County
G3000130,Montana,MT,Cascade County
G3000670,Montana,MT,Park County
G3000550,Montana,MT,McCone County
G3001010,Montana,MT,Toole County
G3000350,Montana,MT,Glacier County
G3000590,Montana,MT,Meagher County
G3000770,Montana,MT,Powell County
G3001050,Montana,MT,Valley County
G3000470,Montana,MT,Lake County
G3000310,Montana,MT,Gallatin County
G3000990,Montana,MT,Teton County
G3000930,Montana,MT,Silver Bow County
G3000950,Montana,MT,Stillwater County
G3001110,Montana,MT,Yellowstone County
G3000910,Montana,MT,Sheridan County
G3000230,Montana,MT,Deer Lodge County
G3000710,Montana,MT,Phillips County
G3000750,Montana,MT,Powder River County
G3000510,Montana,MT,Liberty County
G3000830,Montana,MT,Richland County
G3000410,Montana,MT,Hill County
G3000390,Montana,MT,Granite County
G3000010,Montana,MT,Beaverhead County
G3001030,Montana,MT,Treasure County
G3000630,Montana,MT,Missoula County
G3000090,Montana,MT,Carbon County
G3000250,Montana,MT,Fallon County
G3000890,Montana,MT,Sanders County
G3000790,Montana,MT,Prairie County
G3000850,Montana,MT,Roosevelt County
G3000210,Montana,MT,Dawson County
G3000870,Montana,MT,Rosebud County
G3000190,Montana,MT,Daniels County
G3000570,Montana,MT,Madison County
G3000530,Montana,MT,Lincoln County
G3000290,Montana,MT,Flathead County
G3000170,Montana,MT,Custer County
G3000370,Montana,MT,Golden Valley County
G3000050,Montana,MT,Blaine County
G3000490,Montana,MT,Lewis and Clark County
G3001070,Montana,MT,Wheatland County
G3000030,Montana,MT,Big Horn County
G3001090,Montana,MT,Wibaux County
G3000450,Montana,MT,Judith Basin County
G3000970,Montana,MT,Sweet Grass County
G3000810,Montana,MT,Ravalli County
G3000270,Montana,MT,Fergus County
G3000610,Montana,MT,Mineral County
G3000430,Montana,MT,Jefferson County
G5300070,Washington,WA,Chelan County
G5300350,Washington,WA,Kitsap County
G5300770,Washington,WA,Yakima County
G5300430,Washington,WA,Lincoln County
G5300450,Washington,WA,Mason County
G5300510,Washington,WA,Pend Oreille County
G5300390,Washington,WA,Klickitat County
G5300030,Washington,WA,Asotin County
G5300110,Washington,WA,Clark County
G5300210,Washington,WA,Franklin County
G5300190,Washington,WA,Ferry County
G5300090,Washington,WA,Clallam County
G5300570,Washington,WA,Skagit County
G5300370,Washington,WA,Kittitas County
G5300150,Washington,WA,Cowlitz County
G5300050,Washington,WA,Benton County
G5300410,Washington,WA,Lewis County
G5300170,Washington,WA,Douglas County
G5300490,Washington,WA,Pacific County
G5300730,Washington,WA,Whatcom County
G5300750,Washington,WA,Whitman County
G5300670,Washington,WA,Thurston County
G5300310,Washington,WA,Jefferson County
G5300650,Washington,WA,Stevens County
G5300330,Washington,WA,King County
G5300710,Washington,WA,Walla Walla County
G5300010,Washington,WA,Adams County
G5300230,Washington,WA,Garfield County
G5300250,Washington,WA,Grant County
G5300610,Washington,WA,Snohomish County
G5300550,Washington,WA,San Juan County
G5300130,Washington,WA,Columbia County
G5300690,Washington,WA,Wahkiakum County
G5300590,Washington,WA,Skamania County
G5300630,Washington,WA,Spokane County
G5300290,Washington,WA,Island County
G5300270,Washington,WA,Grays Harbor County
G5300470,Washington,WA,Okanogan County
G5300530,Washington,WA,Pierce County
G2900930,Missouri,MO,Iron County
G2901530,Missouri,MO,Ozark County
G2901850,Missouri,MO,St. Clair County
G2900990,Missouri,MO,Jefferson County
G2900370,Missouri,MO,Cass County
G2900950,Missouri,MO,Jackson County
G2900710,Missouri,MO,Franklin County
G2901370,Missouri,MO,Monroe County
G2902150,Missouri,MO,Texas County
G2900830,Missouri,MO,Henry County
G2905100,Missouri,MO,St. Louis city
G2900790,Missouri,MO,Grundy County
G2902290,Missouri,MO,Wright County
G2901410,Missouri,MO,Morgan County
G2900250,Missouri,MO,Caldwell County
G2901870,Missouri,MO,St. Francois County
G2900750,Missouri,MO,Gentry County
G2900130,Missouri,MO,Bates County
G2900390,Missouri,MO,Cedar County
G2901550,Missouri,MO,Pemiscot County
G2900450,Missouri,MO,Clark County
G2901490,Missouri,MO,Oregon County
G2900670,Missouri,MO,Douglas County
G2901190,Missouri,MO,McDonald County
G2900330,Missouri,MO,Carroll County
G2901650,Missouri,MO,Platte County
G2900070,Missouri,MO,Audrain County
G2900170,Missouri,MO,Bollinger County
G2901050,Missouri,MO,Laclede County
G2901350,Missouri,MO,Moniteau County
G2901150,Missouri,MO,Linn County
G2900490,Missouri,MO,Clinton County
G2900850,Missouri,MO,Hickory County
G2902190,Missouri,MO,Warren County
G2901330,Missouri,MO,Mississippi County
G2901970,Missouri,MO,Schuyler County
G2901010,Missouri,MO,Johnson County
G2900550,Missouri,MO,Crawford County
G2900150,Missouri,MO,Benton County
G2901290,Missouri,MO,Mercer County
G2902070,Missouri,MO,Stoddard County
G2901790,Missouri,MO,Reynolds County
G2900890,Missouri,MO,Howard County
G2901090,Missouri,MO,Lawrence County
G2901110,Missouri,MO,Lewis County
G2900870,Missouri,MO,Holt County
G2901250,Missouri,MO,Maries County
G2902050,Missouri,MO,Shelby County
G2901630,Missouri,MO,Pike County
G2900210,Missouri,MO,Buchanan County
G2900910,Missouri,MO,Howell County
G2901990,Missouri,MO,Scotland County
G2900310,Missouri,MO,Cape Girardeau County
G2901210,Missouri,MO,Macon County
G2900350,Missouri,MO,Carter County
G2902030,Missouri,MO,Shannon County
G2901170,Missouri,MO,Livingston County
G2901690,Missouri,MO,Pulaski County
G2901730,Missouri,MO,Ralls County
G2901890,Missouri,MO,St. Louis County
G2900190,Missouri,MO,Boone County
G2902250,Missouri,MO,Webster County
G2900470,Missouri,MO,Clay County
G2900630,Missouri,MO,DeKalb County
G2901770,Missouri,MO,Ray County
G2900690,Missouri,MO,Dunklin County
G2901830,Missouri,MO,St. Charles County
G2901270,Missouri,MO,Marion County
G2900110,Missouri,MO,Barton County
G2900010,Missouri,MO,Adair County
G2902230,Missouri,MO,Wayne County
G2900590,Missouri,MO,Dallas County
G2900090,Missouri,MO,Barry County
G2901610,Missouri,MO,Phelps County
G2901390,Missouri,MO,Montgomery County
G2902130,Missouri,MO,Taney County
G2901510,Missouri,MO,Osage County
G2900810,Missouri,MO,Harrison County
G2902170,Missouri,MO,Vernon County
G2901810,Missouri,MO,Ripley County
G2901070,Missouri,MO,Lafayette County
G2901950,Missouri,MO,Saline County
G2900730,Missouri,MO,Gasconade County
G2900650,Missouri,MO,Dent County
G2901860,Missouri,MO,Ste. Genevieve County
G2901450,Missouri,MO,Newton County
G2901030,Missouri,MO,Knox County
G2901590,Missouri,MO,Pettis County
G2901710,Missouri,MO,Putnam County
G2900410,Missouri,MO,Chariton County
G2902010,Missouri,MO,Scott County
G2902210,Missouri,MO,Washington County
G2901310,Missouri,MO,Miller County
G2901130,Missouri,MO,Lincoln County
G2900610,Missouri,MO,Daviess County
G2900970,Missouri,MO,Jasper County
G2901230,Missouri,MO,Madison County
G2900050,Missouri,MO,Atchison County
G2901670,Missouri,MO,Polk County
G2901750,Missouri,MO,Randolph County
G2901570,Missouri,MO,Perry County
G2902110,Missouri,MO,Sullivan County
G2900230,Missouri,MO,Butler County
G2900290,Missouri,MO,Camden County
G2900510,Missouri,MO,Cole County
G2900570,Missouri,MO,Dade County
G2902270,Missouri,MO,Worth County
G2901470,Missouri,MO,Nodaway County
G2901430,Missouri,MO,New Madrid County
G2900430,Missouri,MO,Christian County
G2900030,Missouri,MO,Andrew County
G2900270,Missouri,MO,Callaway County
G2900770,Missouri,MO,Greene County
G2902090,Missouri,MO,Stone County
G2900530,Missouri,MO,Cooper County
G5000110,Vermont,VT,Franklin County
G5000090,Vermont,VT,Essex County
G5000010,Vermont,VT,Addison County
G5000050,Vermont,VT,Caledonia County
G5000270,Vermont,VT,Windsor County
G5000250,Vermont,VT,Windham County
G5000210,Vermont,VT,Rutland County
G5000230,Vermont,VT,Washington County
G5000130,Vermont,VT,Grand Isle County
G5000150,Vermont,VT,Lamoille County
G5000170,Vermont,VT,Orange County
G5000190,Vermont,VT,Orleans County
G5000070,Vermont,VT,Chittenden County
G5000030,Vermont,VT,Bennington County
G3701210,North_Carolina,NC,Mitchell County
G3700790,North_Carolina,NC,Greene County
G3701230,North_Carolina,NC,Montgomery County
G3700830,North_Carolina,NC,Halifax County
G3701190,North_Carolina,NC,Mecklenburg County
G3700670,North_Carolina,NC,Forsyth County
G3700890,North_Carolina,NC,Henderson County
G3700370,North_Carolina,NC,Chatham County
G3701070,North_Carolina,NC,Lenoir County
G3700630,North_Carolina,NC,Durham County
G3700230,North_Carolina,NC,Burke County
G3700970,North_Carolina,NC,Iredell County
G3701430,North_Carolina,NC,Perquimans County
G3701550,North_Carolina,NC,Robeson County
G3701270,North_Carolina,NC,Nash County
G3700690,North_Carolina,NC,Franklin County
G3700270,North_Carolina,NC,Caldwell County
G3701790,North_Carolina,NC,Union County
G3700310,North_Carolina,NC,Carteret County
G3701710,North_Carolina,NC,Surry County
G3700510,North_Carolina,NC,Cumberland County
G3700130,North_Carolina,NC,Beaufort County
G3700570,North_Carolina,NC,Davidson County
G3701010,North_Carolina,NC,Johnston County
G3701530,North_Carolina,NC,Richmond County
G3701630,North_Carolina,NC,Sampson County
G3700810,North_Carolina,NC,Guilford County
G3700610,North_Carolina,NC,Duplin County
G3701470,North_Carolina,NC,Pitt County
G3701910,North_Carolina,NC,Wayne County
G3701390,North_Carolina,NC,Pasquotank County
G3701850,North_Carolina,NC,Warren County
G3701150,North_Carolina,NC,Madison County
G3701950,North_Carolina,NC,Wilson County
G3700910,North_Carolina,NC,Hertford County
G3700430,North_Carolina,NC,Clay County
G3700410,North_Carolina,NC,Chowan County
G3700470,North_Carolina,NC,Columbus County
G3700010,North_Carolina,NC,Alamance County
G3700050,North_Carolina,NC,Alleghany County
